Ageing Time,C7
0,92.6
0.224089636,92.38711485
0.448179272,92.17422969
0.672268908,91.96134454
0.896358543,91.74845938
1.120448179,91.53557423
1.344537815,91.32268908
1.568627451,91.10980392
1.792717087,90.89691877
2.016806723,90.69159664
2.240896359,90.57955182
2.464985994,90.467507
2.68907563,90.35546218
2.913165266,90.24341737
3.137254902,90.13137255
3.361344538,90.01932773
3.585434174,89.90728291
3.80952381,89.7952381
4.033613445,89.68319328
4.257703081,89.57114846
4.481792717,89.45910364
4.705882353,89.34705882
4.929971989,89.23501401
5.154061625,89.12296919
5.378151261,89.01092437
5.602240896,88.89887955
5.826330532,88.78683473
6.050420168,88.69243697
6.274509804,88.65882353
6.49859944,88.62521008
6.722689076,88.59159664
6.946778711,88.55798319
7.170868347,88.52436975
7.394957983,88.4907563
7.619047619,88.45714286
7.843137255,88.42352941
8.067226891,88.38991597
8.291316527,88.35630252
8.515406162,88.32268908
8.739495798,88.28907563
8.963585434,88.25546218
9.18767507,88.22184874
9.411764706,88.18823529
9.635854342,88.15462185
9.859943978,88.1210084
10.08403361,88.08739496
10.30812325,88.05378151
10.53221289,88.02016807
10.75630252,87.98655462
10.98039216,87.95294118
11.20448179,87.91932773
11.42857143,87.88571429
11.65266106,87.85210084
11.8767507,87.81848739
12.10084034,87.78487395
12.32492997,87.7512605
12.54901961,87.71764706
12.77310924,87.68403361
12.99719888,87.65042017
13.22128852,87.61680672
13.44537815,87.58319328
13.66946779,87.54957983
13.89355742,87.51596639
14.11764706,87.49264706
14.34173669,87.47864146
14.56582633,87.46463585
14.78991597,87.45063025
15.0140056,87.43662465
15.23809524,87.42261905
15.46218487,87.40861345
15.68627451,87.39460784
15.91036415,87.38060224
16.13445378,87.36659664
16.35854342,87.35259104
16.58263305,87.33858543
16.80672269,87.32457983
17.03081232,87.31057423
17.25490196,87.29656863
17.4789916,87.28256303
17.70308123,87.26855742
17.92717087,87.25455182
18.1512605,87.24054622
18.37535014,87.22654062
18.59943978,87.21253501
18.82352941,87.19852941
19.04761905,87.18452381
19.27170868,87.17051821
19.49579832,87.15651261
19.71988796,87.142507
19.94397759,87.1285014
20.16806723,87.1144958
20.39215686,87.1004902
20.6162465,87.08648459
20.84033613,87.07247899
21.06442577,87.05847339
21.28851541,87.04446779
21.51260504,87.03046218
21.73669468,87.01645658
21.96078431,87.00245098
22.18487395,86.96995798
22.40896359,86.93354342
22.63305322,86.89712885
22.85714286,86.86071429
23.08123249,86.82429972
23.30532213,86.78788515
23.52941176,86.75147059
23.7535014,86.71505602
23.97759104,86.67864146
24.20168067,86.64222689
24.42577031,86.60581232
24.64985994,86.56939776
24.87394958,86.53298319
25.09803922,86.49656863
25.32212885,86.46015406
25.54621849,86.4237395
25.77030812,86.38732493
25.99439776,86.35091036
26.21848739,86.3144958
26.44257703,86.27808123
26.66666667,86.24166667
26.8907563,86.2052521
27.11484594,86.16883754
27.33893557,86.13242297
27.56302521,86.0960084
27.78711485,86.05959384
28.01120448,86.02317927
28.23529412,85.98676471
28.45938375,85.95035014
28.68347339,85.91393557
28.90756303,85.87752101
29.13165266,85.84110644
29.3557423,85.80469188
29.57983193,85.76827731
29.80392157,85.73186275
30.0280112,85.69789916
30.25210084,85.68109244
30.47619048,85.66428571
30.70028011,85.64747899
30.92436975,85.63067227
31.14845938,85.61386555
31.37254902,85.59705882
31.59663866,85.5802521
31.82072829,85.56344538
32.04481793,85.54663866
32.26890756,85.52983193
32.4929972,85.51302521
32.71708683,85.49621849
32.94117647,85.47941176
33.16526611,85.46260504
33.38935574,85.44579832
33.61344538,85.4289916
33.83753501,85.41218487
34.06162465,85.39537815
34.28571429,85.37857143
34.50980392,85.36176471
34.73389356,85.34495798
34.95798319,85.32815126
35.18207283,85.31134454
35.40616246,85.29453782
35.6302521,85.27773109
35.85434174,85.26092437
36.07843137,85.24411765
36.30252101,85.22731092
36.52661064,85.2105042
36.75070028,85.19369748
36.97478992,85.17689076
37.19887955,85.16008403
37.42296919,85.14327731
37.64705882,85.12647059
37.87114846,85.10966387
38.0952381,85.09285714
38.31932773,85.07605042
38.54341737,85.0592437
38.767507,85.04243697
38.99159664,85.02563025
39.21568627,85.00882353
39.43977591,84.99201681
39.66386555,84.97521008
39.88795518,84.95840336
40.11204482,84.94159664
40.33613445,84.92478992
40.56022409,84.90798319
40.78431373,84.89117647
41.00840336,84.87436975
41.232493,84.85756303
41.45658263,84.8407563
41.68067227,84.82394958
41.9047619,84.80714286
42.12885154,84.79033613
42.35294118,84.77352941
42.57703081,84.75672269
42.80112045,84.73991597
43.02521008,84.72310924
43.24929972,84.70630252
43.47338936,84.6894958
43.69747899,84.67268908
43.92156863,84.65588235
44.14565826,84.63907563
44.3697479,84.62226891
44.59383754,84.60546218
44.81792717,84.58865546
45.04201681,84.57184874
45.26610644,84.55504202
45.49019608,84.53823529
45.71428571,84.52142857
45.93837535,84.50462185
46.16246499,84.489169
46.38655462,84.47422969
46.61064426,84.45929038
46.83473389,84.44435107
47.05882353,84.42941176
47.28291317,84.41447246
47.5070028,84.39953315
47.73109244,84.38459384
47.95518207,84.36965453
48.17927171,84.35471522
48.40336134,84.33977591
48.62745098,84.3248366
48.85154062,84.30989729
49.07563025,84.29495798
49.29971989,84.28001867
49.52380952,84.26507937
49.74789916,84.25014006
49.9719888,84.23520075
50.19607843,84.22026144
50.42016807,84.20532213
50.6442577,84.19038282
50.86834734,84.17544351
51.09243697,84.1605042
51.31652661,84.14556489
51.54061625,84.13062558
51.76470588,84.11568627
51.98879552,84.10074697
52.21288515,84.08580766
52.43697479,84.07086835
52.66106443,84.05592904
52.88515406,84.04098973
53.1092437,84.02605042
53.33333333,84.01111111
53.55742297,83.9961718
53.78151261,83.98123249
54.00560224,83.96629318
54.22969188,83.95135387
54.45378151,83.93641457
54.67787115,83.92147526
54.90196078,83.90653595
55.12605042,83.89159664
55.35014006,83.87665733
55.57422969,83.86171802
55.79831933,83.84677871
56.02240896,83.8318394
56.2464986,83.81690009
56.47058824,83.80196078
56.69467787,83.78702148
56.91876751,83.77208217
57.14285714,83.75714286
57.36694678,83.74220355
57.59103641,83.72726424
57.81512605,83.71232493
58.03921569,83.69738562
58.26330532,83.68244631
58.48739496,83.667507
58.71148459,83.65256769
58.93557423,83.63762838
59.15966387,83.62268908
59.3837535,83.60774977
59.60784314,83.59281046
59.83193277,83.57787115
60.05602241,83.56293184
60.28011204,83.54799253
60.50420168,83.53305322
60.72829132,83.51811391
60.95238095,83.5031746
61.17647059,83.48823529
61.40056022,83.47329599
61.62464986,83.45835668
61.8487395,83.44341737
62.07282913,83.42847806
62.29691877,83.41353875
62.5210084,83.39859944
62.74509804,83.38366013
62.96918768,83.36872082
63.19327731,83.35378151
63.41736695,83.3388422
63.64145658,83.32390289
63.86554622,83.30896359
64.08963585,83.29402428
64.31372549,83.27908497
64.53781513,83.26414566
64.76190476,83.24920635
64.9859944,83.23426704
65.21008403,83.21932773
65.43417367,83.20438842
65.65826331,83.18944911
65.88235294,83.1745098
66.10644258,83.15957049
66.33053221,83.14463119
66.55462185,83.12969188
66.77871148,83.11475257
67.00280112,83.09981326
67.22689076,83.08487395
67.45098039,83.06993464
67.67507003,83.05499533
67.89915966,83.04005602
68.1232493,83.02511671
68.34733894,83.0101774
68.57142857,82.9952381
68.79551821,82.98029879
69.01960784,82.96535948
69.24369748,82.95042017
69.46778711,82.93548086
69.69187675,82.92054155
69.91596639,82.90560224
70.14005602,82.8859944
70.36414566,82.86358543
70.58823529,82.84117647
70.81232493,82.81876751
71.03641457,82.79635854
71.2605042,82.77394958
71.48459384,82.75154062
71.70868347,82.72913165
71.93277311,82.70672269
72.15686275,82.68431373
72.38095238,82.66190476
72.60504202,82.6394958
72.82913165,82.61708683
73.05322129,82.59467787
73.27731092,82.57226891
73.50140056,82.54985994
73.7254902,82.52745098
73.94957983,82.50504202
74.17366947,82.48263305
74.3977591,82.46022409
74.62184874,82.43781513
74.84593838,82.41540616
75.07002801,82.3929972
75.29411765,82.37058824
75.51820728,82.34817927
75.74229692,82.32577031
75.96638655,82.30336134
76.19047619,82.28095238
76.41456583,82.25854342
76.63865546,82.23613445
76.8627451,82.21372549
77.08683473,82.19131653
77.31092437,82.16890756
77.53501401,82.1464986
77.75910364,82.12408964
77.98319328,82.10168067
78.20728291,82.07927171
78.43137255,82.05686275
78.65546218,82.03445378
78.87955182,82.01204482
79.10364146,81.98963585
79.32773109,81.96722689
79.55182073,81.94481793
79.77591036,81.92240896
80,81.9
80.22408964,81.87759104
80.44817927,81.85518207
80.67226891,81.83277311
80.89635854,81.81036415
81.12044818,81.78795518
81.34453782,81.76554622
81.56862745,81.74313725
81.79271709,81.72072829
82.01680672,81.69831933
82.24089636,81.67591036
82.46498599,81.6535014
82.68907563,81.63109244
82.91316527,81.60868347
83.1372549,81.58627451
83.36134454,81.56386555
83.58543417,81.54145658
83.80952381,81.51904762
84.03361345,81.49663866
84.25770308,81.47422969
84.48179272,81.45182073
